id,title,rating,review_text,location,hotel,label
4944,Seria perfecto sino pasas por recepción,3,"El sitio está perfecto para descansar con tu pareja, muy limpio, el restaurante TIbu fenomenal, cenamos muy bien y nos atendieron con mucha amabilidad. En cuanto a la habitación muy acogerdora, limpia y con un jacuzzi en la terraza superior que sólo por eso merece la pena. Pero lo malo de este hotel es el personal de recepción que es maleducado y no sabe comportarse con los clientes, creo que para estar trabajando ""cara al público"" hay tenter un poco de educación y saber estar. Por lo demás el hotel está bien aunque por culpa de la recepción baja mucho su valoración.
",,,3
4945,Hotel renovado y centrico,3,"Hotel moderno y centrico, recien renovado con un buen bufett para desayunar, con buena relacion precio-calidad, el unico inconveniente, es para los fumadores, ya que el hotel no dispone de habitaciones para los mismos
",,,3
4946,Mucho menos de lo que se dice,3,"Ni las instalaciones, ni el precio son ningún chollo. El ruido del bar de la planta baja sube por el patio interior y por las ventanas (el bar tiene una terraza que da directamente a las habitaciones). El estilo es funcional, sin asomo de diseño ni decoración. El que busque un hotel con encanto se sentirá defraudado. Eso sí, está bien situado y el parking es un alivio, aunque te cobran 22 euros. A título personal tuvimos un problema en recepción porque se empeñaron en que teníamos que dejar el DNI de mi hija. Luego resulta que no hacía falta porque sólo tiene 14 años. En general, mala atención. Resumiendo, una decepción si se busca algo especial. Bien, si se quiere estar céntrico y cómodo, aunque el ruido del bar puede ser un problema.
",,,3
4947,"Hostal con encanto, paredes de papel",3,"En una reciente visita a Sevilla nos alojamos en el hostal por la buena puntuación de tripadvisor. Bonito edificio, con un patio interior muy agradable. El servicio fenomenal, fueron encantadores y atendieron nuestras solicitudes al instante. La habitación donde nos alojamos era pequeña pero disponía de todo lo necesario. El único problema que encontramos fue las molestias de vecinos y transeúntes, ya que las paredes de las habitaciones (o por lo menos en la que estuvimos) parecían de poco espesor y se escuchaba cualquier ruido de la habitación de al lado, sobretodo el baño. Así mismo tuvimos dificultades para conciliar el sueño por los ruidos exteriores de la calle; juntamos fin de semana, zona de fiesta cercana y poca insonorización de ventanas, dando como resultado un sueño discontinuo. Recomendaría este hostal para gente que le guste salir los fines de semana por la noche y, para gente de buen dormir solicitar habitaciones interiores o alojarse entre semana. En la nota le calificaría con un 3'5, si pudiese, en lugar de 3.
",,,3
4948,Pesimo hotel,3,"No merece la categorizado de 4 estrellas, los remates arquitectonicos y de estructura son pesimos, la atencion de las camareras de habitación deja mucho que desear y por último la ubicacion es malisima imprescindible el coche para bajar al centro de jaen. Exactamente 15-20 minutos en coche. No lo recomiendo en absoluto
",,,3
4949,Lo mejor su ubicación,3,"Por lo general está bastante bien. Cosas buenas: Ubicación, atención al cliente, parque para niños, desayuno original... Cosas malas: El diseño choca con el entorno, molesta mucho el ruido de los vecinos de arriba, muy poca cobertura ( Vodafone ), velocidad de internet muy lenta.
",,,3
4950,Un Hotel ruidoso,3,"La realidad es que el hotel es bonito y bién situado, ahora sí existen varios problemas, el servicio no está acorde con la belleza del entorno, el ruido a partir de la 8.00 de la mañana es inaguantable pues todas las habitaciones dan al patio donde se desayuna, y ni hablar del señor que te sirve el desayuno, parece que le hace un favor a uno cuand le pone el café a las 10.30 de la mañana.
",,,3
4951,Buena relación calidad precio,3,"Hotel muy céntrico en esta ciudad monumental, Ambiente muy familiar, con un simpático patio interior que tiene una pequeña piscina que en el verano va muy bien para refrescarse, Habitaciones correctas y muy tranquilasAparcamiento curioso
",,,3
4952,no podemos pedir mas,3,"para el precio k cuesta el todo incluido no podemos pedir mas, si es cutre y poca limpieza, de mi habitacion no me puedo quejar era muy grande y la verdad muy limpia era lo unico k esta limpio menos mal, y ahh el animador no se si es gay pero esta buenisimo y aparte tela de simpatico yo solo repetiria por verlo a él, desde aqui le mando un beso enorme!! muack!!!
",,,3
4953,"Renovado, pero caro",3,"Estuvimos en mayo de 2013, y nos dieron una habitación completamente nueva. Supongo que las críticas negativas se refieren a antes de la renovación. Eso sí, tampoco tiene nada especial, salvo la ubicación en pleno centro, y es muy caro para lo que ofrece.
",,,3
4954,Buen hostal y amable personal,3,"Soy Carlos, y me hospedé con unos amigos durante dos noches. Quería romper una lanza en favor de la Posada Dña. Lupe. La habitación de 4 camas en la que nos hospedamos estaba muy límpia y el lavabo, aunque de dimensiones muy reducidas, también estaba limpio. He leído algunas opiniones que a mi parecer son totalmente desproporcionadas puesto que el hostal es sobradamente suficiente para dormir y tomar una ducha. No hay que olvidarse que no se trata de un hotel sino de una posada muy económica: 15 Eur por noche. En definitiva, habitaciones limpias y personal encantador: Doña Carmen es la recepcionista y dueña del negocio y el trato fue exquisito por su parte. Aunque es cierto que el personal no posee ningún master en gestión de establecimientos hoteleros, recomendaría la posada Doña Lupe como una opción económica y correcta. Saludos.
",,,3
4955,Hotel de 3 estrellas,3,"Acabamos de venir de pasar una semana en Bahia Sur, nosotros elegimos una habitación, la cual era bastante amplia, al igual que el baño, que tenía un plato de ducha muy grande y sin la ""dichosa cortinilla"" ya que era mampara. Tenía minibar que enfriaba bastante. Las vistas que nos tocó fueron bonitas, a la piscina y a la bahía. El personal del hotel fue amable. El hotel se encuentra situado encima de un Centro comercial, por lo que tienes a mano todo, hay un Carrefour y un Corte Inglés. El aparcamiento está asegurado, y además gratuito. En la piscina no hay problema de coger hamacas, el único inconveniente que le veo para mi gusto, es que no cubre en ninguna parte de ninguna de las piscinas. Para ir a la playa hay que ir en coche, son 5 minutos. La playa más cercana es una playa estupenda. En nuestra opinión es un hotel de 3 estrellas, en su día no dudo que fuera de 4, pero ciertas intalaciones están anticuadas y deterioradas por el uso. Ciertos detalles que creemos que podrían mejorar: Prensa gratuita y compartida para los usuarios del hotel, cambiar los manteles cada vez que se utilice una mesa porque sino se come sobre un mantel con manchas o utilizar manteles de papel, del buffet no tenemos críticas pero si podría mejorar, utilizar cartelelitos especificando qué es cada plato, funcionamiento de todos los ascensores y cambio de bombillas fundidas (nos daba la impresión de un hotel a medio gas por el ahorro), dar dos tarjetas de las habitaciones en vez de sólo una. Eso sí, y no por culpa del hotel, hemos venido con un montón de picaduras de mosquitos. En general, hemos pasado muy buenas vacaciones, y nos llevamos buen recuerdo.
",,,3
4956,justio-justito,3,"Al entrar en la habitacion un olor a cañerias insoportable; así los 2 dias que estuvimos. La cena tiene 3 platos a elegir y otros 3 de segundo con postre, congelados y brik de sopa dados la vuelta. El desayuno buffe bien. El personal muy amable.
",,,3
4957,Suficiente para 1 estrella,3,"Yo no sé donde han estado algunas personas pero el hostal no tenía ni chinches ni muchos ruidos (no sé si el resto de las habitaciones). Estaba (para ser fisnos) ""(--)"" porque leí un 70% de opiniones pésimas el día antes de ir. Situación: Está bastante lejos del centro (teniendo en cuenta que está en lo alto de Granada) pero justo al lado de la Alhambra. Personal: Creo que trabajan unas 6 personas. En recepción hay 2 por la noche (que parecía cuando llegamos que nos querían engañar al decirnos que no había reserva a nuestro nombre y que tendríamos que pagar más, cosa que al final se solucionó porque llevábamos el comprobante) y 2 por las mañanas (la verdad más amables ya que la mujer nos dijo hasta donde podríamos desayunar barato ya que allí se pagan muchos impuestos).Los otros 2 eran encargados de la limpieza. Servicios: Cuenta con un ordenador en la entrada para conectarse a internet, una piscina y solarium (que, dado que fui en Octubre, estaban cerrados) y con un self service y servicio de desayuno que no funcionaban (este último porque no podían ofrecerlo eficazmente ya que estaba estropeada la máquina y textualmente ""para ofrecer un mal servicio no lo ofrecían).Tranquilidad: La verdad es que es muy tranquilo externamente ya que no se oye nada pero dentro de nuestra habitación (cuádruple aunque curiosamente con 6 camas) se oía el ruido de lo que parecía una cisterna y de vez en cuando el ruido de un motor (creo que de la piscina).Habitación: En nuestro caso las vistas eran a la escalera de la piscina pero por espacio andábamos bien. Sim embargo vimos habitaciones dobles que tenían menos espacio que la nuestra (en relación al número de personas) sobre todo el cuarto de baño. Relación calidad/precio: Pues estoy muy contento con lo que pagué ya que aunque no sea de lujo tiene piscina y eso incrementa el precio pero podrían amoldarlo a la temporada que sea. Tuve sensación de suciedad sobre todo por el aspecto físico sobre todo de la recepción y el salón. Por el resto estaba muy bien (de chinches no había nada y teníamos sábanas, aunque el cuarto de baño tenía algún pelo y la cortina estaba algo sucia).No sé si tuve suerte o es que han mejorado bastante pero me fui muy contento (si no el viaje habría sido un suplicio). Un saludo a todos.
",,,3
4958,"Bien, mejorable en algunas cuestiones",3,"Hotel muy bien situado, estilo parador castellano, algunos de los muebles un poco estropeados, pero bien en general. Desayuno muy, muy completo, de los más completos que he visto en mucho tiempo. Wifi gratis no demasiado rápida. Personal en recepción francamente mejorable en todos los aspectos. Ls puertas de las habitaciones se cierran de golpe, con lo que es casi imposible dormir más allá de las 8, se empiezan a oir golpes por todos lados. Café del desayuno realmente malo.
",,,3
4959,Un lugar agradable,3,"Creo que cuando va uno solo lo que busca es descanso un lugar agradable y este hotel tiene todo eso en una parte de la ciudad que tiene uno todo a la mano se podria decir la atencion es buena, la calidad de los alimento y presentacion es agradable me agrado el sitio.
",,,3
4960,no esta nada mal,3,"la verdad que las habitaciones estan regulares un poco chica ,, los muelles regulares , por otra parte los jardines es lo menor que hay aunque pocas hamacas , la piscima es super grande con un socorrista super simpatixo , el personal de recepcion , camareros y casi todos super simpatixos aunqur no cobraran .. siempre intentando resolver dudas , ademas que hemos pagado na y menos comobpara pedir tanto , solo habria que arreglar las habitaciones y poner un yacusi de estos de ahora , la limpieza bien la verdad decian que habia cucaraxha pero no vi ninguna .. jaja bueno para los tienpos de crisis lo aconsejo
",,,3
4961,Recomendable,3,"Las habitaciones están bien cuidadas y limpias. Los muebles son modernos. La ubicación es muy buena ( 200 metros de la playa) y cerca del parque acuático. Los únicos inconvenientes son que las piscinas quizás se queden un poco pequeñas para el volumen de gente que hay hospedada y el desayuno que era un verdadero caos. Por lo demás es un sitio recomendable.
",,,3
